id,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date
43867,91,Madagascar,MAD,1267,1267,0,CAF,2020/7/16
43950,52,Hungary,HUN,1416,1416,0,UEFA,2020/7/16
43850,78,Cabo Verde,CPV,1318,1318,0,CAF,2020/7/16
43812,76,China PR,CHN,1323,1323,0,AFC,2020/7/16
43949,54,Greece,GRE,1409,1409,0,UEFA,2020/7/16
43834,55,Qatar,QAT,1396,1396,0,AFC,2020/7/16
43869,56,Mali,MLI,1389,1389,0,CAF,2020/7/16
20014,56,Congo DR,COD,1389,1389,0,CAF,2020/7/16
43945,58,Finland,FIN,1386,1386,0,UEFA,2020/7/16
43847,59,Burkina Faso,BFA,1381,1381,0,CAF,2020/7/16
43936,59,Bulgaria,BUL,1381,1381,0,UEFA,2020/7/16
43854,61,Côte d'Ivoire,CIV,1378,1378,0,CAF,2020/7/16
43909,62,Honduras,HON,1377,1377,0,CONCACAF,2020/7/16
43927,63,Ecuador,ECU,1368,1368,0,CONMEBOL,2020/7/16
43889,77,Uganda,UGA,1321,1321,0,CAF,2020/7/16
999,64,Montenegro,MNE,1365,1365,0,UEFA,2020/7/16
43932,66,Albania,ALB,1356,1356,0,UEFA,2020/7/16
43835,67,Saudi Arabia,KSA,1351,1351,0,AFC,2020/7/16
44000,68,North Macedonia,MKD,1347,1347,0,UEFA,2020/7/16
43904,69,El Salvador,SLV,1346,1346,0,CONCACAF,2020/7/16
43818,70,Iraq,IRQ,1344,1344,0,AFC,2020/7/16
43840,71,United Arab Emirates,UAE,1334,1334,0,AFC,2020/7/16
43883,71,South Africa,RSA,1334,1334,0,CAF,2020/7/16
43899,73,Canada,CAN,1332,1332,0,CONCACAF,2020/7/16
43861,74,Guinea,GUI,1328,1328,0,CAF,2020/7/16
43923,75,Bolivia,BOL,1324,1324,0,CONMEBOL,2020/7/16
43968,64,Slovenia,SVN,1365,1365,0,UEFA,2020/7/16
43920,105,Trinidad and Tobago,TRI,1201,1201,0,CONCACAF,2020/7/16
20002,210,Anguilla,AIA,821,821,0,CONCACAF,2020/7/16
43966,209,San Marino,SMR,824,824,0,UEFA,2020/7/16
43966,210,San Marino,SMR,811,824,1,UEFA,2020/9/17
43923,75,Bolivia,BOL,1324,1324,0,CONMEBOL,2020/9/17
43861,74,Guinea,GUI,1328,1328,0,CAF,2020/9/17
43899,73,Canada,CAN,1332,1332,0,CONCACAF,2020/9/17
43883,71,South Africa,RSA,1334,1334,0,CAF,2020/9/17
43840,71,United Arab Emirates,UAE,1334,1334,0,AFC,2020/9/17
43818,70,Iraq,IRQ,1344,1344,0,AFC,2020/9/17
43904,69,El Salvador,SLV,1346,1346,0,CONCACAF,2020/9/17
43932,66,Albania,ALB,1351,1356,0,UEFA,2020/9/17
44000,66,North Macedonia,MKD,1351,1347,2,UEFA,2020/9/17
43835,66,Saudi Arabia,KSA,1351,1351,1,AFC,2020/9/17
43927,64,Ecuador,ECU,1368,1368,1,CONMEBOL,2020/9/17
43968,64,Slovenia,SVN,1368,1365,0,UEFA,2020/9/17
999,63,Montenegro,MNE,1376,1365,1,UEFA,2020/9/17
43909,62,Honduras,HON,1377,1377,0,CONCACAF,2020/9/17
43936,60,Bulgaria,BUL,1378,1381,1,UEFA,2020/9/17
43854,60,Côte d'Ivoire,CIV,1378,1378,1,CAF,2020/9/17
43847,59,Burkina Faso,BFA,1381,1381,0,CAF,2020/9/17
20014,57,Congo DR,COD,1389,1389,1,CAF,2020/9/17
43869,57,Mali,MLI,1389,1389,1,CAF,2020/9/17
43945,56,Finland,FIN,1390,1386,2,UEFA,2020/9/17
43834,55,Qatar,QAT,1396,1396,0,AFC,2020/9/17
43849,53,Cameroon,CMR,1413,1413,0,CAF,2020/9/17
43812,76,China PR,CHN,1323,1323,0,AFC,2020/9/17
43889,77,Uganda,UGA,1321,1321,0,CAF,2020/9/17
43850,78,Cabo Verde,CPV,1318,1318,0,CAF,2020/9/17
43838,79,Syria,SYR,1314,1314,0,AFC,2020/9/17
43933,101,Armenia,ARM,1215,1213,1,UEFA,2020/9/17
43870,100,Mauritania,MTN,1223,1223,0,CAF,2020/9/17
43808,99,Bahrain,BHR,1225,1225,0,AFC,2020/9/17
43939,98,Cyprus,CYP,1236,1251,3,UEFA,2020/9/17
43958,97,Luxembourg,LUX,1237,1236,1,UEFA,2020/9/17
43820,96,Jordan,JOR,1238,1238,1,AFC,2020/9/17
43999,95,Kyrgyz Republic,KGZ,1240,1240,1,AFC,2020/9/17
43841,94,Vietnam,VIE,1258,1258,0,AFC,2020/9/17
43984,93,Israel,ISR,1265,1260,0,UEFA,2020/9/17
43867,92,Madagascar,MAD,1267,1267,1,CAF,2020/9/17
43950,52,Hungary,HUN,1418,1416,0,UEFA,2020/9/17
43825,90,Lebanon,LBN,1269,1269,1,AFC,2020/9/17
43947,89,Georgia,GEO,1274,1267,2,UEFA,2020/9/17
43891,88,Zambia,ZAM,1279,1279,0,CAF,2020/9/17
43937,87,Belarus,BLR,1282,1283,0,UEFA,2020/9/17
43908,86,Haiti,HAI,1285,1285,0,CONCACAF,2020/9/17
44005,85,Uzbekistan,UZB,1290,1286,0,AFC,2020/9/17
43845,84,Benin,BEN,1295,1295,0,CAF,2020/9/17
43858,83,Gabon,GAB,1297,1297,0,CAF,2020/9/17
43831,82,Oman,OMA,1303,1303,0,AFC,2020/9/17
43914,81,Panama,PAN,1305,1305,0,CONCACAF,2020/9/17
1930407,80,Curaçao,CUW,1313,1313,0,CONCACAF,2020/9/17
43853,90,Congo,CGO,1269,1269,1,CAF,2020/9/17
43855,51,Egypt,EGY,1420,1420,0,CAF,2020/9/17
44037,50,Bosnia and Herzegovina,BIH,1426,1430,1,UEFA,2020/9/17
43967,49,Scotland,SCO,1428,1422,1,UEFA,2020/9/17
43974,21,Wales,WAL,1550,1540,2,UEFA,2020/9/17
43879,20,Senegal,SEN,1555,1555,0,CAF,2020/9/17
43962,19,Poland,POL,1558,1559,0,UEFA,2020/9/17
43970,18,Sweden,SWE,1567,1579,1,UEFA,2020/9/17
43925,17,Chile,CHI,1579,1579,0,CONMEBOL,2020/9/17
43941,16,Denmark,DEN,1593,1598,0,UEFA,2020/9/17
43971,15,Switzerland,SUI,1600,1608,3,UEFA,2020/9/17
43948,14,Germany,GER,1602,1602,1,UEFA,2020/9/17
43960,13,Netherlands,NED,1603,1604,1,UEFA,2020/9/17
43954,12,Italy,ITA,1612,1607,1,UEFA,2020/9/17
43929,22,Peru,PER,1544,1544,1,CONMEBOL,2020/9/17
43911,11,Mexico,MEX,1621,1621,0,CONCACAF,2020/9/17
43922,9,Argentina,ARG,1623,1623,0,CONMEBOL,2020/9/17
43938,8,Croatia,CRO,1628,1642,2,UEFA,2020/9/17
43969,7,Spain,ESP,1642,1636,1,UEFA,2020/9/17
43930,6,Uruguay,URU,1645,1645,1,CONMEBOL,2020/9/17
43963,5,Portugal,POR,1653,1639,2,UEFA,2020/9/17
43942,4,England,ENG,1664,1661,0,UEFA,2020/9/17
43924,3,Brazil,BRA,1712,1712,0,CONMEBOL,2020/9/17
43946,2,France,FRA,1744,1733,0,UEFA,2020/9/17
43935,1,Belgium,BEL,1773,1765,0,UEFA,2020/9/17
20002,209,Anguilla,AIA,821,821,1,CONCACAF,2020/9/17
43926,10,Colombia,COL,1622,1622,0,CONMEBOL,2020/9/17
43921,23,USA,USA,1542,1542,1,CONCACAF,2020/9/17
43973,24,Ukraine,UKR,1539,1537,0,UEFA,2020/9/17
43931,25,Venezuela,VEN,1517,1517,0,CONMEBOL,2020/9/17
43910,48,Jamaica,JAM,1438,1438,0,CONCACAF,2020/9/17
43860,46,Ghana,GHA,1439,1439,0,CAF,2020/9/17
43901,46,Costa Rica,CRC,1439,1439,0,CONCACAF,2020/9/17
43995,45,Czech Republic,CZE,1446,1446,0,UEFA,2020/9/17
43961,44,Norway,NOR,1452,1451,0,UEFA,2020/9/17
43872,43,Morocco,MAR,1456,1456,0,CAF,2020/9/17
43951,41,Iceland,ISL,1457,1465,2,UEFA,2020/9/17
43976,41,Australia,AUS,1457,1457,1,AFC,2020/9/17
43928,40,Paraguay,PAR,1461,1461,1,CONMEBOL,2020/9/17
43822,39,Korea Republic,KOR,1464,1464,1,AFC,2020/9/17
43952,38,Northern Ireland,NIR,1468,1476,2,UEFA,2020/9/17
43953,37,Republic of Ireland,IRL,1475,1486,3,UEFA,2020/9/17
44002,36,Slovakia,SVK,1479,1490,4,UEFA,2020/9/17
43843,35,Algeria,ALG,1482,1482,0,CAF,2020/9/17
43964,34,Romania,ROU,1483,1475,3,UEFA,2020/9/17
43965,32,Russia,RUS,1485,1470,6,UEFA,2020/9/17
43972,32,Turkey,TUR,1485,1494,3,UEFA,2020/9/17
1902465,31,Serbia,SRB,1486,1494,2,UEFA,2020/9/17
43817,30,IR Iran,IRN,1489,1489,3,AFC,2020/9/17
43876,29,Nigeria,NGA,1493,1493,2,CAF,2020/9/17
43819,28,Japan,JPN,1500,1500,0,AFC,2020/9/17
43934,27,Austria,AUT,1505,1507,1,UEFA,2020/9/17
43888,26,Tunisia,TUN,1506,1506,1,CAF,2020/9/17
43866,101,Libya,LBY,1215,1215,0,CAF,2020/9/17
43989,103,Palestine,PLE,1204,1204,0,AFC,2020/9/17
43949,53,Greece,GRE,1413,1409,1,UEFA,2020/9/17
43873,105,Mozambique,MOZ,1200,1200,1,CAF,2020/9/17
43878,181,São Tomé and Príncipe,STP,923,923,0,CAF,2020/9/17
43956,180,Liechtenstein,LIE,932,926,0,UEFA,2020/9/17
43902,179,Cuba,CUB,936,936,0,CONCACAF,2020/9/17
43915,178,Puerto Rico,PUR,941,941,0,CONCACAF,2020/9/17
43852,177,Chad,CHA,943,943,0,CAF,2020/9/17
43917,176,St. Lucia,LCA,953,953,0,CONCACAF,2020/9/17
44036,175,Moldova,MDA,959,959,0,UEFA,2020/9/17
44009,173,Cambodia,CAM,964,964,0,AFC,2020/9/17
43816,173,Indonesia,IDN,964,964,0,AFC,2020/9/17
43871,172,Mauritius,MRI,965,965,0,CAF,2020/9/17
43830,170,Nepal,NEP,974,974,0,AFC,2020/9/17
44011,170,Belize,BLZ,974,974,0,CONCACAF,2020/9/17
43898,168,Bermuda,BER,983,983,0,CONCACAF,2020/9/17
1935341,168,South Sudan,SSD,983,983,0,CAF,2020/9/17
43918,167,St. Vincent / Grenadines,VIN,986,986,0,CONCACAF,2020/9/17
43907,166,Guyana,GUY,988,988,0,CONCACAF,2020/9/17
43979,165,Papua New Guinea,PNG,991,991,0,OFC,2020/9/17
43977,163,Fiji,FIJ,996,996,0,OFC,2020/9/17
43982,163,Vanuatu,VAN,996,996,0,OFC,2020/9/17
43896,162,Barbados,BRB,1009,1009,0,CONCACAF,2020/9/17
43981,161,Tahiti,TAH,1014,1014,0,OFC,2020/9/17
43905,159,Grenada,GRN,1015,1015,0,CONCACAF,2020/9/17
43859,159,Gambia,GAM,1015,1015,0,CAF,2020/9/17
43826,182,Macau,MAC,922,922,0,AFC,2020/9/17
43903,158,Dominican Republic,DOM,1019,1019,0,CONCACAF,2020/9/17
20009,183,Montserrat,MSR,921,921,0,CONCACAF,2020/9/17
43997,184,Dominica,DMA,919,919,0,CONCACAF,2020/9/17
20004,208,British Virgin Islands,VGB,842,842,0,CONCACAF,2020/9/17
43920,104,Trinidad and Tobago,TRI,1201,1201,1,CONCACAF,2020/9/17
43837,206,Sri Lanka,SRI,853,853,0,AFC,2020/9/17
20006,205,Eritrea,ERI,856,856,0,CAF,2020/9/17
20011,203,Turks and Caicos Islands,TCA,862,862,0,CONCACAF,2020/9/17
44039,203,Tonga,TGA,862,862,0,OFC,2020/9/17
43880,202,Seychelles,SEY,866,866,0,CAF,2020/9/17
43832,200,Pakistan,PAK,867,867,0,AFC,2020/9/17
43894,200,Aruba,ARU,867,867,0,CONCACAF,2020/9/17
20007,199,Guam,GUM,873,873,0,AFC,2020/9/17
43882,197,Somalia,SOM,879,879,1,CAF,2020/9/17
1890334,197,Timor-Leste,TLS,879,879,1,AFC,2020/9/17
43895,196,Bahamas,BAH,880,880,1,CONCACAF,2020/9/17
1941613,195,Gibraltar,GIB,886,879,1,UEFA,2020/9/17
1882637,194,Samoa,SAM,894,894,0,OFC,2020/9/17
43900,193,Cayman Islands,CAY,897,897,0,CONCACAF,2020/9/17
20012,192,American Samoa,ASA,900,900,0,OFC,2020/9/17
43810,191,Brunei Darussalam,BRU,904,904,0,AFC,2020/9/17
20008,190,Mongolia,MNG,906,906,0,AFC,2020/9/17
20003,189,Bhutan,BHU,911,911,0,AFC,2020/9/17
43824,188,Laos,LAO,912,912,0,AFC,2020/9/17
43809,187,Bangladesh,BAN,914,914,0,AFC,2020/9/17
43959,186,Malta,MLT,917,919,2,UEFA,2020/9/17
43996,184,Djibouti,DJI,919,919,0,CAF,2020/9/17
43836,157,Singapore,SIN,1020,1020,0,AFC,2020/9/17
1881967,207,US Virgin Islands,VIR,844,844,0,CONCACAF,2020/9/17
43828,155,Maldives,MDV,1038,1038,0,AFC,2020/9/17
43884,128,Sudan,SDN,1112,1112,0,CAF,2020/9/17
1882218,126,Antigua and Barbuda,ATG,1127,1127,0,CONCACAF,2020/9/17
43887,126,Togo,TOG,1127,1127,0,CAF,2020/9/17
43844,124,Angola,ANG,1136,1136,0,CAF,2020/9/17
43833,124,Philippines,PHI,1136,1136,0,AFC,2020/9/17
43868,123,Malawi,MWI,1141,1141,0,CAF,2020/9/17
44003,122,Tajikistan,TJK,1148,1152,1,AFC,2020/9/17
43978,121,New Zealand,NZL,1149,1149,1,OFC,2020/9/17
43862,119,Guinea-Bissau,GNB,1155,1155,1,CAF,2020/9/17
43881,119,Sierra Leone,SLE,1155,1155,1,CAF,2020/9/17
44027,118,Kazakhstan,KAZ,1156,1155,0,UEFA,2020/9/17
43874,117,Namibia,NAM,1160,1160,0,CAF,2020/9/17
1942535,116,Kosovo,KVX,1167,1174,1,UEFA,2020/9/17
43821,115,Korea DPR,PRK,1170,1170,1,AFC,2020/9/17
43839,114,Thailand,THA,1178,1178,1,AFC,2020/9/17
43875,112,Niger,NIG,1179,1179,0,CAF,2020/9/17
43994,112,Azerbaijan,AZE,1179,1177,2,UEFA,2020/9/17
43892,111,Zimbabwe,ZIM,1180,1180,0,CAF,2020/9/17
43851,110,Central African Republic,CTA,1184,1184,1,CAF,2020/9/17
43815,109,India,IND,1187,1187,1,AFC,2020/9/17
43943,108,Estonia,EST,1188,1202,4,UEFA,2020/9/17
43944,107,Faroe Islands,FRO,1191,1181,3,UEFA,2020/9/17
20010,156,New Caledonia,NCL,1035,1035,0,OFC,2020/9/17
44004,129,Turkmenistan,TKM,1107,1107,0,AFC,2020/9/17
43906,130,Guatemala,GUA,1104,1104,0,CONCACAF,2020/9/17
43863,106,Kenya,KEN,1199,1199,1,CAF,2020/9/17
43877,132,Rwanda,RWA,1089,1089,1,CAF,2020/9/17
43827,154,Malaysia,MAS,1040,1040,0,AFC,2020/9/17
43885,153,Swaziland,SWZ,1042,1042,0,CAF,2020/9/17
43865,152,Liberia,LBR,1047,1047,0,CAF,2020/9/17
43913,151,Nicaragua,NCA,1051,1051,0,CONCACAF,2020/9/17
20000,149,Afghanistan,AFG,1052,1052,0,AFC,2020/9/17
43848,149,Burundi,BDI,1052,1052,0,CAF,2020/9/17
43957,131,Lithuania,LTU,1093,1089,0,UEFA,2020/9/17
43823,147,Kuwait,KUW,1060,1060,0,AFC,2020/9/17
43857,146,Ethiopia,ETH,1061,1061,0,CAF,2020/9/17
43856,145,Equatorial Guinea,EQG,1066,1066,0,CAF,2020/9/17
43842,144,Yemen,YEM,1071,1071,0,AFC,2020/9/17
43846,148,Botswana,BOT,1055,1055,0,CAF,2020/9/17
43980,141,Solomon Islands,SOL,1073,1073,0,OFC,2020/9/17
43919,141,Suriname,SUR,1073,1073,0,CONCACAF,2020/9/17
43916,139,St. Kitts and Nevis,SKN,1074,1074,0,CONCACAF,2020/9/17
43864,139,Lesotho,LES,1074,1074,0,CAF,2020/9/17
20001,137,Andorra,AND,1076,1082,2,UEFA,2020/9/17
43955,137,Latvia,LVA,1076,1079,0,UEFA,2020/9/17
43813,136,Chinese Taipei,TPE,1078,1078,2,AFC,2020/9/17
43829,135,Myanmar,MYA,1081,1081,1,AFC,2020/9/17
43886,134,Tanzania,TAN,1086,1086,0,CAF,2020/9/17
1896913,133,Comoros,COM,1088,1088,0,CAF,2020/9/17
43814,143,Hong Kong,HKG,1072,1072,0,AFC,2020/9/17
43904,68,El Salvador,SLV,1346,1346,1,CONCACAF,2020/10/22
43932,69,Albania,ALB,1345,1351,3,UEFA,2020/10/22
43818,70,Iraq,IRQ,1344,1344,0,AFC,2020/10/22
43861,71,Guinea,GUI,1333,1328,3,CAF,2020/10/22
43889,76,Uganda,UGA,1321,1321,1,CAF,2020/10/22
43883,72,South Africa,RSA,1332,1334,1,CAF,2020/10/22
43840,74,United Arab Emirates,UAE,1329,1334,3,AFC,2020/10/22
43812,75,China PR,CHN,1323,1323,1,AFC,2020/10/22
43899,72,Canada,CAN,1332,1332,1,CONCACAF,2020/10/22
43835,67,Saudi Arabia,KSA,1351,1351,1,AFC,2020/10/22
43945,55,Finland,FIN,1402,1390,1,UEFA,2020/10/22
44000,65,North Macedonia,MKD,1356,1351,1,UEFA,2020/10/22
999,64,Montenegro,MNE,1369,1376,1,UEFA,2020/10/22
43909,63,Honduras,HON,1374,1377,1,CONCACAF,2020/10/22
43968,62,Slovenia,SVN,1376,1368,2,UEFA,2020/10/22
43854,61,Côte d'Ivoire,CIV,1378,1378,1,CAF,2020/10/22
43927,60,Ecuador,ECU,1380,1368,4,CONMEBOL,2020/10/22
20014,59,Congo DR,COD,1384,1389,2,CAF,2020/10/22
43847,58,Burkina Faso,BFA,1390,1381,1,CAF,2020/10/22
43834,57,Qatar,QAT,1391,1396,2,AFC,2020/10/22
43869,56,Mali,MLI,1394,1389,1,CAF,2020/10/22
43866,102,Libya,LBY,1209,1215,1,CAF,2020/10/22
43936,66,Bulgaria,BUL,1354,1378,6,UEFA,2020/10/22
43914,77,Panama,PAN,1317,1305,4,CONCACAF,2020/10/22
43891,89,Zambia,ZAM,1274,1279,1,CAF,2020/10/22
43838,79,Syria,SYR,1314,1314,0,AFC,2020/10/22
43949,54,Greece,GRE,1408,1413,1,UEFA,2020/10/22
43933,101,Armenia,ARM,1215,1215,0,UEFA,2020/10/22
43808,99,Bahrain,BHR,1225,1225,0,AFC,2020/10/22
43939,99,Cyprus,CYP,1225,1236,1,UEFA,2020/10/22
43870,98,Mauritania,MTN,1227,1223,2,CAF,2020/10/22
43820,97,Jordan,JOR,1238,1238,1,AFC,2020/10/22
43999,96,Kyrgyz Republic,KGZ,1240,1240,1,AFC,2020/10/22
43958,95,Luxembourg,LUX,1247,1237,2,UEFA,2020/10/22
43841,94,Vietnam,VIE,1258,1258,0,AFC,2020/10/22
43853,93,Congo,CGO,1262,1269,3,CAF,2020/10/22
43850,78,Cabo Verde,CPV,1316,1318,0,CAF,2020/10/22
43867,92,Madagascar,MAD,1264,1267,0,CAF,2020/10/22
43937,90,Belarus,BLR,1273,1282,3,UEFA,2020/10/22
43984,88,Israel,ISR,1275,1265,5,UEFA,2020/10/22
43908,87,Haiti,HAI,1285,1285,1,CONCACAF,2020/10/22
43947,86,Georgia,GEO,1287,1274,3,UEFA,2020/10/22
43858,84,Gabon,GAB,1292,1297,1,CAF,2020/10/22
44005,84,Uzbekistan,UZB,1292,1290,1,AFC,2020/10/22
43845,83,Benin,BEN,1300,1295,1,CAF,2020/10/22
43831,82,Oman,OMA,1303,1303,0,AFC,2020/10/22
1930407,81,Curaçao,CUW,1313,1313,1,CONCACAF,2020/10/22
43923,79,Bolivia,BOL,1314,1324,4,CONMEBOL,2020/10/22
43825,91,Lebanon,LBN,1269,1269,1,AFC,2020/10/22
43855,52,Egypt,EGY,1420,1420,1,CAF,2020/10/22
43888,26,Tunisia,TUN,1507,1506,0,CAF,2020/10/22
43901,50,Costa Rica,CRC,1427,1439,4,CONCACAF,2020/10/22
43879,21,Senegal,SEN,1549,1555,1,CAF,2020/10/22
43974,20,Wales,WAL,1550,1550,1,UEFA,2020/10/22
43970,19,Sweden,SWE,1558,1567,1,UEFA,2020/10/22
43962,18,Poland,POL,1568,1558,1,UEFA,2020/10/22
43925,17,Chile,CHI,1570,1579,0,CONMEBOL,2020/10/22
43971,16,Switzerland,SUI,1589,1600,1,UEFA,2020/10/22
43960,15,Netherlands,NED,1596,1603,2,UEFA,2020/10/22
43948,14,Germany,GER,1607,1602,0,UEFA,2020/10/22
43941,13,Denmark,DEN,1610,1593,3,UEFA,2020/10/22
43954,12,Italy,ITA,1612,1612,0,UEFA,2020/10/22
43921,22,USA,USA,1542,1542,1,CONCACAF,2020/10/22
43911,11,Mexico,MEX,1625,1621,0,CONCACAF,2020/10/22
43938,9,Croatia,CRO,1634,1628,1,UEFA,2020/10/22
43922,8,Argentina,ARG,1636,1623,1,CONMEBOL,2020/10/22
43930,7,Uruguay,URU,1637,1645,1,CONMEBOL,2020/10/22
43969,6,Spain,ESP,1639,1642,1,UEFA,2020/10/22
43963,5,Portugal,POR,1661,1653,0,UEFA,2020/10/22
43942,4,England,ENG,1669,1664,0,UEFA,2020/10/22
43924,3,Brazil,BRA,1725,1712,0,CONMEBOL,2020/10/22
43946,2,France,FRA,1752,1744,0,UEFA,2020/10/22
43935,1,Belgium,BEL,1765,1773,0,UEFA,2020/10/22
43863,103,Kenya,KEN,1205,1199,3,CAF,2020/10/22
43926,10,Colombia,COL,1631,1622,0,CONMEBOL,2020/10/22
43973,23,Ukraine,UKR,1539,1539,1,UEFA,2020/10/22
43929,24,Peru,PER,1533,1544,2,CONMEBOL,2020/10/22
43934,25,Austria,AUT,1523,1505,2,UEFA,2020/10/22
43910,48,Jamaica,JAM,1438,1438,0,CONCACAF,2020/10/22
43860,48,Ghana,GHA,1438,1439,2,CAF,2020/10/22
43950,47,Hungary,HUN,1439,1418,5,UEFA,2020/10/22
43995,45,Czech Republic,CZE,1446,1446,0,UEFA,2020/10/22
43967,45,Scotland,SCO,1446,1428,4,UEFA,2020/10/22
43964,44,Romania,ROU,1455,1483,10,UEFA,2020/10/22
43961,43,Norway,NOR,1456,1452,1,UEFA,2020/10/22
43976,42,Australia,AUS,1457,1457,1,AFC,2020/10/22
43952,41,Northern Ireland,NIR,1458,1468,3,UEFA,2020/10/22
43951,39,Iceland,ISL,1461,1457,2,UEFA,2020/10/22
43872,39,Morocco,MAR,1461,1456,4,CAF,2020/10/22
43822,38,Korea Republic,KOR,1464,1464,1,AFC,2020/10/22
44002,37,Slovakia,SVK,1466,1479,1,UEFA,2020/10/22
43953,36,Republic of Ireland,IRL,1467,1475,1,UEFA,2020/10/22
43928,35,Paraguay,PAR,1476,1461,5,CONMEBOL,2020/10/22
43965,34,Russia,RUS,1480,1485,2,UEFA,2020/10/22
43972,33,Turkey,TUR,1486,1485,1,UEFA,2020/10/22
43876,32,Nigeria,NGA,1488,1493,3,CAF,2020/10/22
43843,30,Algeria,ALG,1489,1482,5,CAF,2020/10/22
1902465,30,Serbia,SRB,1489,1486,1,UEFA,2020/10/22
43817,29,IR Iran,IRN,1492,1489,1,AFC,2020/10/22
43931,28,Venezuela,VEN,1493,1517,3,CONMEBOL,2020/10/22
43819,27,Japan,JPN,1503,1500,1,AFC,2020/10/22
44037,51,Bosnia and Herzegovina,BIH,1424,1426,1,UEFA,2020/10/22
43989,104,Palestine,PLE,1204,1204,1,AFC,2020/10/22
20002,209,Anguilla,AIA,821,821,0,CONCACAF,2020/10/22
43873,106,Mozambique,MOZ,1200,1200,1,CAF,2020/10/22
43878,182,São Tomé and Príncipe,STP,923,923,1,CAF,2020/10/22
43956,181,Liechtenstein,LIE,930,932,1,UEFA,2020/10/22
43959,180,Malta,MLT,934,917,6,UEFA,2020/10/22
43902,179,Cuba,CUB,936,936,0,CONCACAF,2020/10/22
43915,178,Puerto Rico,PUR,941,941,0,CONCACAF,2020/10/22
43852,177,Chad,CHA,943,943,0,CAF,2020/10/22
43917,176,St. Lucia,LCA,953,953,0,CONCACAF,2020/10/22
44036,175,Moldova,MDA,954,959,0,UEFA,2020/10/22
44009,173,Cambodia,CAM,964,964,0,AFC,2020/10/22
43816,173,Indonesia,IDN,964,964,0,AFC,2020/10/22
43826,183,Macau,MAC,922,922,1,AFC,2020/10/22
43871,172,Mauritius,MRI,965,965,0,CAF,2020/10/22
43830,170,Nepal,NEP,974,974,0,AFC,2020/10/22
43898,168,Bermuda,BER,983,983,0,CONCACAF,2020/10/22
1935341,168,South Sudan,SSD,983,983,0,CAF,2020/10/22
43918,167,St. Vincent / Grenadines,VIN,986,986,0,CONCACAF,2020/10/22
43907,166,Guyana,GUY,988,988,0,CONCACAF,2020/10/22
43979,165,Papua New Guinea,PNG,991,991,0,OFC,2020/10/22
43982,163,Vanuatu,VAN,996,996,0,OFC,2020/10/22
43977,163,Fiji,FIJ,996,996,0,OFC,2020/10/22
43896,162,Barbados,BRB,1009,1009,0,CONCACAF,2020/10/22
43981,161,Tahiti,TAH,1014,1014,0,OFC,2020/10/22
44011,170,Belize,BLZ,974,974,0,CONCACAF,2020/10/22
20009,184,Montserrat,MSR,921,921,1,CONCACAF,2020/10/22
43997,185,Dominica,DMA,919,919,1,CONCACAF,2020/10/22
43996,185,Djibouti,DJI,919,919,1,CAF,2020/10/22
43966,210,San Marino,SMR,812,811,0,UEFA,2020/10/22
20004,208,British Virgin Islands,VGB,842,842,0,CONCACAF,2020/10/22
1881967,207,US Virgin Islands,VIR,844,844,0,CONCACAF,2020/10/22
43837,206,Sri Lanka,SRI,853,853,0,AFC,2020/10/22
20006,205,Eritrea,ERI,856,856,0,CAF,2020/10/22
44039,203,Tonga,TGA,862,862,0,OFC,2020/10/22
20011,203,Turks and Caicos Islands,TCA,862,862,0,CONCACAF,2020/10/22
43880,202,Seychelles,SEY,866,866,0,CAF,2020/10/22
43832,200,Pakistan,PAK,867,867,0,AFC,2020/10/22
43894,200,Aruba,ARU,867,867,0,CONCACAF,2020/10/22
20007,199,Guam,GUM,873,873,0,AFC,2020/10/22
43882,197,Somalia,SOM,879,879,0,CAF,2020/10/22
1890334,197,Timor-Leste,TLS,879,879,0,AFC,2020/10/22
43895,196,Bahamas,BAH,880,880,0,CONCACAF,2020/10/22
1941613,195,Gibraltar,GIB,890,886,0,UEFA,2020/10/22
1882637,194,Samoa,SAM,894,894,0,OFC,2020/10/22
43900,193,Cayman Islands,CAY,897,897,0,CONCACAF,2020/10/22
20012,192,American Samoa,ASA,900,900,0,OFC,2020/10/22
43810,191,Brunei Darussalam,BRU,904,904,0,AFC,2020/10/22
20008,190,Mongolia,MNG,906,906,0,AFC,2020/10/22
20003,189,Bhutan,BHU,911,911,0,AFC,2020/10/22
43824,188,Laos,LAO,912,912,0,AFC,2020/10/22
43809,187,Bangladesh,BAN,914,914,0,AFC,2020/10/22
43905,160,Grenada,GRN,1015,1015,1,CONCACAF,2020/10/22
43903,159,Dominican Republic,DOM,1019,1019,1,CONCACAF,2020/10/22
43836,158,Singapore,SIN,1020,1020,1,AFC,2020/10/22
43859,157,Gambia,GAM,1022,1015,2,CAF,2020/10/22
44004,129,Turkmenistan,TKM,1107,1107,0,AFC,2020/10/22
43884,128,Sudan,SDN,1110,1112,0,CAF,2020/10/22
43887,126,Togo,TOG,1127,1127,0,CAF,2020/10/22
1882218,126,Antigua and Barbuda,ATG,1127,1127,0,CONCACAF,2020/10/22
43844,124,Angola,ANG,1136,1136,0,CAF,2020/10/22
43833,124,Philippines,PHI,1136,1136,0,AFC,2020/10/22
43868,123,Malawi,MWI,1141,1141,0,CAF,2020/10/22
